product_id	shop_id	price_strength_level	product_strength_score	coupon_after_price	is_warn	warn_type	data_dt	dt
prod_1420	shop_002	良好	61	275.8	否		2025-01-19	2025-01-19
prod_1266	shop_001	较差	63	192.95	是	低价格力	2025-01-19	2025-01-19
prod_1428	shop_003	良好	73	590.09	否		2025-01-19	2025-01-19
prod_1083	shop_002	优秀	76	393.26	否		2025-01-19	2025-01-19
prod_1043	shop_003	优秀	52	291.27	否		2025-01-19	2025-01-19
prod_1384	shop_001	优秀	73	474.67	否		2025-01-19	2025-01-19
prod_1167	shop_003	较差	76	18.52	是	低价格力	2025-01-19	2025-01-19
prod_1040	shop_001	较差	62	727.8	是	低价格力	2025-01-19	2025-01-19
prod_1416	shop_002	较差	84	588.1	是	低价格力	2025-01-19	2025-01-19
prod_1175	shop_002	优秀	72	723.04	否		2025-01-19	2025-01-19
prod_1170	shop_003	良好	70	411.97	否		2025-01-19	2025-01-19
prod_1265	shop_001	较差	76	770.19	是	低价格力	2025-01-19	2025-01-19
prod_1157	shop_001	良好	92	111.0	否		2025-01-19	2025-01-19
prod_1374	shop_001	良好	55	519.24	否		2025-01-19	2025-01-19
prod_1009	shop_002	良好	90	126.64	否		2025-01-19	2025-01-19
prod_1257	shop_002	较差	52	759.78	是	低价格力	2025-01-19	2025-01-19
prod_1421	shop_002	良好	95	61.9	否		2025-01-19	2025-01-19
prod_1151	shop_003	良好	84	314.11	否		2025-01-19	2025-01-19
prod_1362	shop_001	良好	67	473.37	否		2025-01-19	2025-01-19
prod_1455	shop_003	优秀	83	381.35	否		2025-01-19	2025-01-19
prod_1453	shop_002	良好	93	576.18	否		2025-01-19	2025-01-19
prod_1404	shop_002	良好	88	674.26	否		2025-01-19	2025-01-19
prod_1281	shop_003	优秀	59	337.93	否		2025-01-19	2025-01-19
prod_1012	shop_003	优秀	58	306.78	否		2025-01-19	2025-01-19
prod_1496	shop_001	优秀	56	50.63	否		2025-01-19	2025-01-19
prod_1360	shop_002	优秀	99	292.68	否		2025-01-19	2025-01-19
prod_1382	shop_002	良好	97	370.64	否		2025-01-19	2025-01-19
prod_1109	shop_002	优秀	57	581.4	否		2025-01-19	2025-01-19
prod_1383	shop_003	优秀	53	595.75	否		2025-01-19	2025-01-19
prod_1120	shop_001	优秀	52	216.76	否		2025-01-19	2025-01-19
prod_1252	shop_001	良好	56	194.18	否		2025-01-19	2025-01-19
prod_1225	shop_002	优秀	69	661.16	否		2025-01-19	2025-01-19
prod_1074	shop_001	优秀	97	345.48	否		2025-01-19	2025-01-19
prod_1294	shop_001	较差	74	275.55	是	低价格力	2025-01-19	2025-01-19
prod_1156	shop_003	较差	67	580.38	是	低价格力	2025-01-19	2025-01-19
prod_1253	shop_001	较差	81	700.2	是	低价格力	2025-01-19	2025-01-19
prod_1107	shop_001	较差	65	439.8	是	低价格力	2025-01-19	2025-01-19
prod_1130	shop_002	较差	90	79.63	是	低价格力	2025-01-19	2025-01-19
prod_1206	shop_003	优秀	90	261.84	否		2025-01-19	2025-01-19
prod_1131	shop_003	优秀	73	767.24	否		2025-01-19	2025-01-19
prod_1435	shop_002	良好	61	416.29	否		2025-01-19	2025-01-19
prod_1478	shop_002	较差	50	752.39	是	低价格力	2025-01-19	2025-01-19
prod_1462	shop_003	良好	70	475.3	否		2025-01-19	2025-01-19
prod_1499	shop_001	较差	65	276.4	是	低价格力	2025-01-20	2025-01-20
prod_1061	shop_002	优秀	66	565.91	否		2025-01-20	2025-01-20
prod_1048	shop_001	优秀	75	370.43	否		2025-01-20	2025-01-20
prod_1466	shop_003	优秀	91	558.56	否		2025-01-20	2025-01-20
prod_1208	shop_001	优秀	83	756.2	否		2025-01-20	2025-01-20
prod_1260	shop_002	优秀	65	595.1	否		2025-01-20	2025-01-20
prod_1099	shop_001	优秀	78	494.87	否		2025-01-20	2025-01-20
prod_1209	shop_001	优秀	77	489.09	否		2025-01-20	2025-01-20
prod_1076	shop_002	优秀	81	289.0	否		2025-01-20	2025-01-20
prod_1156	shop_002	良好	64	170.71	否		2025-01-20	2025-01-20
prod_1077	shop_001	良好	56	513.73	否		2025-01-20	2025-01-20
prod_1473	shop_002	优秀	82	715.32	否		2025-01-20	2025-01-20
prod_1274	shop_003	较差	94	594.33	是	低价格力	2025-01-20	2025-01-20
prod_1141	shop_003	优秀	100	578.25	否		2025-01-20	2025-01-20
prod_1345	shop_002	优秀	50	365.43	否		2025-01-20	2025-01-20
prod_1031	shop_002	优秀	50	326.07	否		2025-01-20	2025-01-20
prod_1020	shop_003	优秀	79	563.23	否		2025-01-20	2025-01-20
prod_1402	shop_002	优秀	70	107.74	否		2025-01-20	2025-01-20
prod_1297	shop_002	优秀	100	160.25	否		2025-01-20	2025-01-20
prod_1044	shop_002	优秀	100	335.16	否		2025-01-20	2025-01-20
prod_1038	shop_001	优秀	70	741.29	否		2025-01-20	2025-01-20
prod_1024	shop_002	优秀	51	726.19	否		2025-01-20	2025-01-20
prod_1019	shop_001	较差	79	102.81	是	低价格力	2025-01-20	2025-01-20
prod_1352	shop_001	优秀	83	227.39	否		2025-01-20	2025-01-20
prod_1248	shop_002	较差	57	53.42	是	低价格力	2025-01-20	2025-01-20
prod_1406	shop_002	良好	100	465.9	否		2025-01-20	2025-01-20
prod_1439	shop_002	良好	88	272.37	否		2025-01-20	2025-01-20
prod_1398	shop_001	优秀	93	262.21	否		2025-01-20	2025-01-20
prod_1393	shop_001	良好	76	220.17	否		2025-01-20	2025-01-20
prod_1328	shop_002	良好	78	767.44	否		2025-01-20	2025-01-20
prod_1040	shop_003	较差	50	77.41	是	低价格力	2025-01-20	2025-01-20
prod_1030	shop_001	优秀	86	268.91	否		2025-01-20	2025-01-20
prod_1231	shop_003	较差	80	293.02	是	低价格力	2025-01-20	2025-01-20
prod_1416	shop_001	良好	86	660.76	否		2025-01-20	2025-01-20
prod_1193	shop_002	良好	82	91.4	否		2025-01-20	2025-01-20
prod_1059	shop_002	良好	95	276.47	否		2025-01-20	2025-01-20
prod_1427	shop_003	较差	94	423.75	是	低价格力	2025-01-20	2025-01-20
prod_1170	shop_001	优秀	66	267.56	否		2025-01-20	2025-01-20
prod_1450	shop_003	良好	74	549.54	否		2025-01-20	2025-01-20
prod_1148	shop_001	较差	73	122.76	是	低价格力	2025-01-20	2025-01-20
prod_1369	shop_001	优秀	66	693.75	否		2025-01-20	2025-01-20
prod_1203	shop_002	优秀	84	574.44	否		2025-01-20	2025-01-20
prod_1222	shop_003	较差	51	637.64	是	低价格力	2025-01-20	2025-01-20
prod_1080	shop_002	良好	85	795.99	否		2025-01-20	2025-01-20
prod_1343	shop_003	较差	63	651.85	是	低价格力	2025-01-20	2025-01-20
prod_1279	shop_002	较差	87	752.85	是	低价格力	2025-01-20	2025-01-20
prod_1313	shop_001	良好	58	692.48	否		2025-01-20	2025-01-20
prod_1422	shop_001	良好	87	46.23	否		2025-01-20	2025-01-20
prod_1417	shop_003	良好	100	453.07	否		2025-01-20	2025-01-20
prod_1472	shop_002	良好	70	602.82	否		2025-01-20	2025-01-20
prod_1142	shop_001	优秀	78	220.56	否		2025-01-20	2025-01-20
prod_1296	shop_003	良好	89	679.28	否		2025-01-20	2025-01-20
prod_1052	shop_002	良好	93	459.98	否		2025-01-20	2025-01-20
prod_1221	shop_003	较差	82	234.79	是	低价格力	2025-01-20	2025-01-20
prod_1437	shop_003	优秀	91	98.22	否		2025-01-20	2025-01-20
prod_1014	shop_002	较差	54	256.17	是	低价格力	2025-01-20	2025-01-20
prod_1201	shop_003	良好	86	715.64	否		2025-01-20	2025-01-20
prod_1189	shop_001	较差	94	129.98	是	低价格力	2025-01-20	2025-01-20
prod_1243	shop_002	优秀	64	43.82	否		2025-01-20	2025-01-20
prod_1432	shop_003	较差	83	52.12	是	低价格力	2025-01-20	2025-01-20
prod_1245	shop_002	良好	55	772.8	否		2025-01-21	2025-01-21
prod_1461	shop_001	良好	75	125.06	否		2025-01-21	2025-01-21
prod_1027	shop_003	良好	86	39.84	否		2025-01-21	2025-01-21
prod_1469	shop_002	优秀	74	416.19	否		2025-01-21	2025-01-21
prod_1005	shop_003	优秀	69	799.02	否		2025-01-21	2025-01-21
prod_1239	shop_003	良好	75	286.61	否		2025-01-21	2025-01-21
prod_1130	shop_002	良好	97	696.29	否		2025-01-21	2025-01-21
prod_1030	shop_002	较差	58	15.82	是	低价格力	2025-01-21	2025-01-21
prod_1113	shop_001	良好	99	177.19	否		2025-01-21	2025-01-21
prod_1037	shop_001	优秀	68	408.74	否		2025-01-21	2025-01-21
prod_1475	shop_002	较差	79	133.71	是	低价格力	2025-01-21	2025-01-21
prod_1107	shop_002	较差	79	581.14	是	低价格力	2025-01-21	2025-01-21
prod_1458	shop_003	良好	92	776.22	否		2025-01-21	2025-01-21
prod_1415	shop_002	良好	94	30.08	否		2025-01-21	2025-01-21
prod_1242	shop_003	较差	91	460.87	是	低价格力	2025-01-21	2025-01-21
prod_1117	shop_002	优秀	50	730.68	否		2025-01-21	2025-01-21
prod_1481	shop_002	较差	84	519.28	是	低价格力	2025-01-21	2025-01-21
prod_1203	shop_001	较差	77	524.44	是	低价格力	2025-01-21	2025-01-21
prod_1193	shop_002	优秀	80	730.44	否		2025-01-21	2025-01-21
prod_1086	shop_001	优秀	75	135.0	否		2025-01-21	2025-01-21
prod_1115	shop_001	良好	89	135.14	否		2025-01-21	2025-01-21
prod_1330	shop_001	较差	75	144.84	是	低价格力	2025-01-21	2025-01-21
prod_1288	shop_002	较差	78	290.59	是	低价格力	2025-01-21	2025-01-21
prod_1380	shop_003	优秀	62	296.75	否		2025-01-21	2025-01-21
prod_1311	shop_001	良好	60	509.12	否		2025-01-21	2025-01-21
prod_1033	shop_001	良好	58	146.46	否		2025-01-21	2025-01-21
prod_1495	shop_001	优秀	100	146.91	否		2025-01-21	2025-01-21
prod_1426	shop_002	良好	68	558.33	否		2025-01-21	2025-01-21
prod_1250	shop_002	优秀	56	21.89	否		2025-01-21	2025-01-21
prod_1270	shop_001	优秀	62	351.8	否		2025-01-21	2025-01-21
prod_1147	shop_002	良好	53	742.2	否		2025-01-21	2025-01-21
prod_1171	shop_003	较差	83	195.54	是	低价格力	2025-01-21	2025-01-21
prod_1041	shop_001	良好	97	649.34	否		2025-01-21	2025-01-21
prod_1183	shop_001	优秀	97	282.94	否		2025-01-21	2025-01-21
prod_1353	shop_003	优秀	72	116.1	否		2025-01-21	2025-01-21
prod_1059	shop_003	良好	60	463.91	否		2025-01-21	2025-01-21
prod_1187	shop_001	优秀	55	129.77	否		2025-01-21	2025-01-21
prod_1478	shop_003	较差	91	36.49	是	低价格力	2025-01-21	2025-01-21
prod_1091	shop_003	良好	74	797.32	否		2025-01-21	2025-01-21
prod_1021	shop_002	良好	89	764.26	否		2025-01-21	2025-01-21
prod_1162	shop_001	优秀	50	318.35	否		2025-01-21	2025-01-21
prod_1138	shop_003	良好	63	611.25	否		2025-01-21	2025-01-21
prod_1065	shop_001	优秀	98	315.46	否		2025-01-21	2025-01-21
prod_1068	shop_001	良好	76	233.79	否		2025-01-21	2025-01-21
prod_1317	shop_001	良好	79	584.42	否		2025-01-21	2025-01-21
prod_1499	shop_002	优秀	59	747.75	否		2025-01-21	2025-01-21
prod_1137	shop_003	优秀	99	714.0	否		2025-01-21	2025-01-21
prod_1149	shop_003	良好	65	113.18	否		2025-01-21	2025-01-21
prod_1273	shop_001	优秀	97	405.28	否		2025-01-21	2025-01-21
prod_1482	shop_001	良好	75	533.96	否		2025-01-21	2025-01-21
prod_1343	shop_002	较差	80	477.01	是	低价格力	2025-01-21	2025-01-21
prod_1126	shop_002	优秀	72	759.43	否		2025-01-21	2025-01-21
prod_1124	shop_001	良好	75	434.67	否		2025-01-21	2025-01-21
prod_1357	shop_001	良好	85	71.21	否		2025-01-21	2025-01-21
prod_1247	shop_001	良好	75	601.26	否		2025-01-21	2025-01-21
prod_1166	shop_001	良好	81	541.24	否		2025-01-21	2025-01-21
prod_1053	shop_001	优秀	54	86.08	否		2025-01-21	2025-01-21
prod_1414	shop_001	良好	66	702.87	否		2025-01-21	2025-01-21
prod_1127	shop_001	较差	93	560.0	是	低价格力	2025-01-21	2025-01-21
prod_1451	shop_002	良好	63	327.98	否		2025-01-21	2025-01-21
prod_1142	shop_002	良好	100	758.63	否		2025-01-22	2025-01-22
prod_1288	shop_001	优秀	59	144.44	否		2025-01-22	2025-01-22
prod_1209	shop_001	较差	85	409.08	是	低价格力	2025-01-22	2025-01-22
prod_1123	shop_002	良好	81	763.94	否		2025-01-22	2025-01-22
prod_1060	shop_001	较差	95	784.43	是	低价格力	2025-01-22	2025-01-22
prod_1447	shop_001	良好	96	713.64	否		2025-01-22	2025-01-22
prod_1444	shop_003	优秀	80	256.91	否		2025-01-22	2025-01-22
prod_1340	shop_002	优秀	90	306.37	否		2025-01-22	2025-01-22
prod_1115	shop_002	较差	63	388.87	是	低价格力	2025-01-22	2025-01-22
prod_1475	shop_001	优秀	52	328.27	否		2025-01-22	2025-01-22
prod_1217	shop_002	优秀	73	768.75	否		2025-01-22	2025-01-22
prod_1456	shop_002	较差	57	127.16	是	低价格力	2025-01-22	2025-01-22
prod_1454	shop_002	较差	88	218.61	是	低价格力	2025-01-22	2025-01-22
prod_1285	shop_001	较差	74	437.55	是	低价格力	2025-01-22	2025-01-22
prod_1005	shop_002	良好	83	366.03	否		2025-01-22	2025-01-22
prod_1352	shop_001	较差	59	508.78	是	低价格力	2025-01-22	2025-01-22
prod_1090	shop_001	良好	73	238.6	否		2025-01-22	2025-01-22
prod_1489	shop_001	较差	100	509.1	是	低价格力	2025-01-22	2025-01-22
prod_1405	shop_003	优秀	62	179.15	否		2025-01-22	2025-01-22
prod_1277	shop_002	优秀	96	331.49	否		2025-01-22	2025-01-22
prod_1425	shop_003	优秀	54	587.97	否		2025-01-22	2025-01-22
prod_1207	shop_003	优秀	63	274.54	否		2025-01-22	2025-01-22
prod_1430	shop_001	较差	60	675.95	是	低价格力	2025-01-22	2025-01-22
prod_1180	shop_003	较差	94	251.51	是	低价格力	2025-01-22	2025-01-22
prod_1009	shop_003	优秀	62	361.94	否		2025-01-22	2025-01-22
prod_1114	shop_002	较差	66	95.82	是	低价格力	2025-01-22	2025-01-22
prod_1461	shop_003	优秀	59	398.62	否		2025-01-22	2025-01-22
prod_1223	shop_003	较差	54	781.07	是	低价格力	2025-01-22	2025-01-22
prod_1091	shop_002	较差	75	255.64	是	低价格力	2025-01-22	2025-01-22
prod_1224	shop_001	良好	51	668.65	否		2025-01-22	2025-01-22
prod_1043	shop_002	良好	96	399.37	否		2025-01-22	2025-01-22
prod_1317	shop_001	良好	83	718.35	否		2025-01-22	2025-01-22
prod_1074	shop_001	较差	55	618.34	是	低价格力	2025-01-22	2025-01-22
prod_1342	shop_002	优秀	86	443.95	否		2025-01-22	2025-01-22
prod_1122	shop_002	较差	71	777.06	是	低价格力	2025-01-22	2025-01-22
prod_1176	shop_003	优秀	55	29.02	否		2025-01-22	2025-01-22
prod_1202	shop_003	良好	97	483.32	否		2025-01-22	2025-01-22
prod_1055	shop_001	优秀	98	290.58	否		2025-01-22	2025-01-22
prod_1184	shop_003	优秀	84	227.97	否		2025-01-22	2025-01-22
prod_1451	shop_001	较差	81	178.46	是	低价格力	2025-01-22	2025-01-22
prod_1098	shop_002	较差	70	573.91	是	低价格力	2025-01-22	2025-01-22
prod_1478	shop_002	较差	76	102.22	是	低价格力	2025-01-22	2025-01-22
prod_1124	shop_003	良好	90	642.41	否		2025-01-22	2025-01-22
prod_1443	shop_003	良好	71	255.55	否		2025-01-22	2025-01-22
prod_1080	shop_003	良好	100	397.58	否		2025-01-22	2025-01-22
prod_1402	shop_001	良好	66	518.27	否		2025-01-22	2025-01-22
prod_1364	shop_002	良好	95	662.71	否		2025-01-22	2025-01-22
prod_1338	shop_001	优秀	98	358.48	否		2025-01-22	2025-01-22
prod_1126	shop_002	良好	71	357.03	否		2025-01-22	2025-01-22
prod_1310	shop_001	良好	93	55.27	否		2025-01-22	2025-01-22
prod_1496	shop_003	优秀	54	553.34	否		2025-01-22	2025-01-22
prod_1046	shop_001	较差	88	440.45	是	低价格力	2025-01-22	2025-01-22
prod_1255	shop_003	良好	58	121.67	否		2025-01-22	2025-01-22
prod_1355	shop_003	优秀	69	455.31	否		2025-01-22	2025-01-22
prod_1029	shop_001	优秀	81	454.44	否		2025-01-22	2025-01-22
prod_1414	shop_001	优秀	91	42.24	否		2025-01-22	2025-01-22
prod_1474	shop_002	优秀	73	756.72	否		2025-01-22	2025-01-22
prod_1479	shop_001	较差	92	54.65	是	低价格力	2025-01-22	2025-01-22
prod_1399	shop_003	良好	91	51.39	否		2025-01-22	2025-01-22
prod_1093	shop_002	优秀	70	418.44	否		2025-01-22	2025-01-22
prod_1318	shop_003	较差	84	161.2	是	低价格力	2025-01-23	2025-01-23
prod_1269	shop_001	优秀	81	29.58	否		2025-01-23	2025-01-23
prod_1187	shop_003	良好	67	117.59	否		2025-01-23	2025-01-23
prod_1182	shop_001	优秀	58	215.48	否		2025-01-23	2025-01-23
prod_1302	shop_001	优秀	86	316.19	否		2025-01-23	2025-01-23
prod_1262	shop_002	较差	75	746.7	是	低价格力	2025-01-23	2025-01-23
prod_1289	shop_003	良好	54	280.07	否		2025-01-23	2025-01-23
prod_1450	shop_001	优秀	76	24.67	否		2025-01-23	2025-01-23
prod_1059	shop_003	优秀	87	449.94	否		2025-01-23	2025-01-23
prod_1021	shop_002	较差	50	667.15	是	低价格力	2025-01-23	2025-01-23
prod_1075	shop_001	良好	73	235.91	否		2025-01-23	2025-01-23
prod_1281	shop_002	优秀	83	108.36	否		2025-01-23	2025-01-23
prod_1408	shop_001	较差	74	557.59	是	低价格力	2025-01-23	2025-01-23
prod_1256	shop_003	优秀	80	181.91	否		2025-01-23	2025-01-23
prod_1012	shop_002	较差	52	559.59	是	低价格力	2025-01-23	2025-01-23
prod_1016	shop_003	优秀	64	185.56	否		2025-01-23	2025-01-23
prod_1291	shop_002	优秀	58	711.4	否		2025-01-23	2025-01-23
prod_1029	shop_003	较差	79	481.51	是	低价格力	2025-01-23	2025-01-23
prod_1347	shop_001	良好	57	75.27	否		2025-01-23	2025-01-23
prod_1268	shop_003	优秀	97	379.18	否		2025-01-23	2025-01-23
prod_1143	shop_002	良好	89	499.37	否		2025-01-23	2025-01-23
prod_1326	shop_003	较差	99	477.15	是	低价格力	2025-01-23	2025-01-23
prod_1175	shop_003	优秀	51	134.34	否		2025-01-23	2025-01-23
prod_1339	shop_003	优秀	76	234.25	否		2025-01-23	2025-01-23
prod_1335	shop_003	优秀	66	752.99	否		2025-01-23	2025-01-23
prod_1115	shop_002	良好	68	279.29	否		2025-01-23	2025-01-23
prod_1430	shop_003	良好	83	256.57	否		2025-01-23	2025-01-23
prod_1219	shop_001	较差	68	389.21	是	低价格力	2025-01-23	2025-01-23
prod_1107	shop_001	良好	85	91.45	否		2025-01-23	2025-01-23
prod_1309	shop_001	优秀	53	465.73	否		2025-01-23	2025-01-23
prod_1258	shop_001	良好	66	422.59	否		2025-01-23	2025-01-23
prod_1068	shop_002	优秀	95	764.68	否		2025-01-23	2025-01-23
prod_1317	shop_003	优秀	59	499.62	否		2025-01-23	2025-01-23
prod_1221	shop_001	较差	80	719.02	是	低价格力	2025-01-23	2025-01-23
prod_1209	shop_003	优秀	73	451.95	否		2025-01-23	2025-01-23
prod_1412	shop_002	优秀	66	33.2	否		2025-01-23	2025-01-23
prod_1479	shop_003	良好	93	298.43	否		2025-01-23	2025-01-23
prod_1416	shop_003	优秀	67	634.12	否		2025-01-23	2025-01-23
prod_1323	shop_002	较差	75	271.39	是	低价格力	2025-01-23	2025-01-23
prod_1024	shop_001	良好	98	64.91	否		2025-01-23	2025-01-23
prod_1353	shop_002	优秀	82	85.93	否		2025-01-23	2025-01-23
prod_1093	shop_001	优秀	81	458.93	否		2025-01-23	2025-01-23
prod_1451	shop_003	较差	68	75.88	是	低价格力	2025-01-23	2025-01-23
prod_1482	shop_001	良好	52	784.21	否		2025-01-23	2025-01-23
prod_1110	shop_002	优秀	81	348.68	否		2025-01-23	2025-01-23
prod_1009	shop_003	优秀	79	193.94	否		2025-01-23	2025-01-23
prod_1096	shop_002	良好	99	513.93	否		2025-01-23	2025-01-23
prod_1130	shop_002	优秀	83	492.45	否		2025-01-23	2025-01-23
prod_1061	shop_002	较差	73	380.58	是	低价格力	2025-01-23	2025-01-23
prod_1498	shop_001	较差	79	51.69	是	低价格力	2025-01-23	2025-01-23
prod_1393	shop_001	良好	50	221.36	否		2025-01-23	2025-01-23
prod_1290	shop_002	优秀	79	448.35	否		2025-01-23	2025-01-23
prod_1241	shop_002	较差	53	464.14	是	低价格力	2025-01-23	2025-01-23
prod_1470	shop_002	良好	60	595.3	否		2025-01-23	2025-01-23
prod_1002	shop_002	优秀	77	343.4	否		2025-01-23	2025-01-23
prod_1312	shop_002	优秀	75	223.2	否		2025-01-23	2025-01-23
prod_1019	shop_001	良好	81	421.27	否		2025-01-23	2025-01-23
prod_1180	shop_001	良好	72	738.1	否		2025-01-23	2025-01-23
prod_1340	shop_003	良好	79	612.21	否		2025-01-23	2025-01-23
prod_1170	shop_002	较差	52	582.55	是	低价格力	2025-01-23	2025-01-23
prod_1209	shop_003	良好	93	378.02	否		2025-01-24	2025-01-24
prod_1286	shop_002	良好	68	676.31	否		2025-01-24	2025-01-24
prod_1233	shop_001	较差	70	750.61	是	低价格力	2025-01-24	2025-01-24
prod_1289	shop_003	良好	56	518.85	否		2025-01-24	2025-01-24
prod_1014	shop_001	良好	95	163.21	否		2025-01-24	2025-01-24
prod_1221	shop_002	优秀	84	562.17	否		2025-01-24	2025-01-24
prod_1158	shop_003	较差	98	254.94	是	低价格力	2025-01-24	2025-01-24
prod_1042	shop_001	良好	76	123.88	否		2025-01-24	2025-01-24
prod_1430	shop_002	良好	74	167.5	否		2025-01-24	2025-01-24
prod_1168	shop_003	良好	52	40.14	否		2025-01-24	2025-01-24
prod_1336	shop_002	较差	73	670.93	是	低价格力	2025-01-24	2025-01-24
prod_1131	shop_001	良好	79	584.22	否		2025-01-24	2025-01-24
prod_1092	shop_001	较差	74	324.38	是	低价格力	2025-01-24	2025-01-24
prod_1225	shop_002	良好	90	41.92	否		2025-01-24	2025-01-24
prod_1449	shop_002	较差	88	389.63	是	低价格力	2025-01-24	2025-01-24
prod_1407	shop_003	优秀	84	663.44	否		2025-01-24	2025-01-24
prod_1044	shop_002	较差	97	680.76	是	低价格力	2025-01-24	2025-01-24
prod_1313	shop_002	优秀	57	10.63	否		2025-01-24	2025-01-24
prod_1494	shop_001	较差	87	151.35	是	低价格力	2025-01-24	2025-01-24
prod_1066	shop_003	较差	91	613.4	是	低价格力	2025-01-24	2025-01-24
prod_1141	shop_002	较差	59	359.92	是	低价格力	2025-01-24	2025-01-24
prod_1198	shop_003	良好	53	471.53	否		2025-01-24	2025-01-24
prod_1311	shop_002	较差	100	282.41	是	低价格力	2025-01-24	2025-01-24
prod_1297	shop_002	优秀	75	671.41	否		2025-01-24	2025-01-24
prod_1404	shop_002	较差	82	21.75	是	低价格力	2025-01-24	2025-01-24
prod_1156	shop_002	良好	77	176.62	否		2025-01-24	2025-01-24
prod_1085	shop_001	良好	76	439.12	否		2025-01-24	2025-01-24
prod_1265	shop_002	优秀	62	65.46	否		2025-01-24	2025-01-24
prod_1013	shop_003	良好	74	669.09	否		2025-01-24	2025-01-24
prod_1195	shop_002	较差	83	288.4	是	低价格力	2025-01-24	2025-01-24
prod_1256	shop_001	良好	90	591.21	否		2025-01-24	2025-01-24
prod_1315	shop_001	较差	86	750.78	是	低价格力	2025-01-24	2025-01-24
prod_1164	shop_003	良好	91	295.02	否		2025-01-24	2025-01-24
prod_1292	shop_001	良好	96	586.78	否		2025-01-24	2025-01-24
prod_1434	shop_001	良好	68	697.06	否		2025-01-24	2025-01-24
prod_1259	shop_002	优秀	53	668.34	否		2025-01-24	2025-01-24
prod_1320	shop_001	优秀	90	77.52	否		2025-01-24	2025-01-24
prod_1184	shop_002	较差	93	791.34	是	低价格力	2025-01-24	2025-01-24
prod_1064	shop_002	优秀	89	118.6	否		2025-01-24	2025-01-24
prod_1445	shop_002	较差	52	306.16	是	低价格力	2025-01-24	2025-01-24
prod_1481	shop_003	优秀	72	243.76	否		2025-01-24	2025-01-24
prod_1211	shop_002	良好	70	554.76	否		2025-01-24	2025-01-24
prod_1016	shop_003	较差	69	638.1	是	低价格力	2025-01-24	2025-01-24
prod_1419	shop_003	良好	81	417.0	否		2025-01-24	2025-01-24
prod_1196	shop_002	良好	80	53.67	否		2025-01-24	2025-01-24
prod_1294	shop_001	良好	70	623.82	否		2025-01-24	2025-01-24
prod_1065	shop_003	良好	53	131.93	否		2025-01-24	2025-01-24
prod_1021	shop_002	较差	62	49.06	是	低价格力	2025-01-24	2025-01-24
prod_1083	shop_003	良好	64	719.51	否		2025-01-24	2025-01-24
prod_1045	shop_003	较差	83	671.42	是	低价格力	2025-01-24	2025-01-24
prod_1338	shop_001	优秀	83	87.01	否		2025-01-24	2025-01-24
prod_1470	shop_001	较差	70	314.67	是	低价格力	2025-01-24	2025-01-24
prod_1458	shop_002	良好	63	185.97	否		2025-01-24	2025-01-24
prod_1271	shop_003	较差	58	117.48	是	低价格力	2025-01-24	2025-01-24
prod_1140	shop_002	良好	91	627.46	否		2025-01-24	2025-01-24
prod_1435	shop_003	良好	91	285.67	否		2025-01-24	2025-01-24
prod_1203	shop_001	良好	70	276.37	否		2025-01-24	2025-01-24
prod_1019	shop_002	较差	62	794.18	是	低价格力	2025-01-24	2025-01-24
prod_1234	shop_003	较差	80	15.46	是	低价格力	2025-01-24	2025-01-24
prod_1252	shop_003	较差	72	619.92	是	低价格力	2025-01-24	2025-01-24
prod_1106	shop_002	良好	81	595.79	否		2025-01-25	2025-01-25
prod_1259	shop_001	较差	85	361.09	是	低价格力	2025-01-25	2025-01-25
prod_1274	shop_003	良好	69	172.84	否		2025-01-25	2025-01-25
prod_1020	shop_003	良好	83	562.18	否		2025-01-25	2025-01-25
prod_1115	shop_003	良好	52	514.41	否		2025-01-25	2025-01-25
prod_1038	shop_003	较差	52	648.53	是	低价格力	2025-01-25	2025-01-25
prod_1132	shop_003	良好	86	183.0	否		2025-01-25	2025-01-25
prod_1097	shop_001	较差	80	182.48	是	低价格力	2025-01-25	2025-01-25
prod_1027	shop_002	较差	67	670.05	是	低价格力	2025-01-25	2025-01-25
prod_1317	shop_002	良好	95	412.02	否		2025-01-25	2025-01-25
prod_1048	shop_001	较差	76	417.05	是	低价格力	2025-01-25	2025-01-25
prod_1046	shop_002	良好	64	560.69	否		2025-01-25	2025-01-25
prod_1417	shop_003	优秀	87	246.64	否		2025-01-25	2025-01-25
prod_1105	shop_001	较差	97	163.95	是	低价格力	2025-01-25	2025-01-25
prod_1372	shop_002	良好	66	155.42	否		2025-01-25	2025-01-25
prod_1268	shop_002	良好	83	383.55	否		2025-01-25	2025-01-25
prod_1012	shop_002	良好	54	773.17	否		2025-01-25	2025-01-25
prod_1421	shop_003	优秀	63	438.98	否		2025-01-25	2025-01-25
prod_1284	shop_003	优秀	55	580.14	否		2025-01-25	2025-01-25
prod_1470	shop_001	优秀	97	80.34	否		2025-01-25	2025-01-25
prod_1366	shop_002	良好	100	566.15	否		2025-01-25	2025-01-25
prod_1400	shop_002	较差	52	44.41	是	低价格力	2025-01-25	2025-01-25
prod_1241	shop_002	良好	58	316.29	否		2025-01-25	2025-01-25
prod_1381	shop_001	优秀	100	229.68	否		2025-01-25	2025-01-25
prod_1315	shop_003	较差	71	705.72	是	低价格力	2025-01-25	2025-01-25
prod_1242	shop_003	优秀	68	413.9	否		2025-01-25	2025-01-25
