sku_id	product_id	shop_id	pay_count	pay_amount	sales_ratio	stock_count	stock_days	data_dt	time_type	dt
sku_10883	prod_1088	shop_001	322	317308.46	0.2909	250	0.8	2025-01-20	week	2025-01-20
sku_10212	prod_1021	shop_003	310	236551.7	0.7381	330	1.1	2025-01-20	week	2025-01-20
sku_11341	prod_1134	shop_001	366	263801.82	0.4648	506	1.4	2025-01-20	week	2025-01-20
sku_10465	prod_1046	shop_002	242	137562.48	0.3682	448	1.8	2025-01-20	week	2025-01-20
sku_10140	prod_1014	shop_003	452	408567.32	0.5215	417	0.9	2025-01-20	week	2025-01-20
sku_10527	prod_1052	shop_002	284	118524.56	0.1545	96	0.3	2025-01-20	week	2025-01-20
sku_10026	prod_1002	shop_003	314	20224.74	0.4702	704	2.2	2025-01-20	week	2025-01-20
sku_11661	prod_1166	shop_003	362	343440.26	0.7827	959	2.6	2025-01-20	week	2025-01-20
sku_10478	prod_1047	shop_003	185	59179.65	0.2406	52	0.3	2025-01-20	week	2025-01-20
sku_11546	prod_1154	shop_003	71	14009.01	0.0621	326	4.5	2025-01-20	week	2025-01-20
sku_11848	prod_1184	shop_002	384	90908.16	0.3887	359	0.9	2025-01-20	week	2025-01-20
sku_10577	prod_1057	shop_001	209	154214.83	0.282	539	2.6	2025-01-20	week	2025-01-20
sku_10636	prod_1063	shop_002	395	155515.45	0.3903	563	1.4	2025-01-20	week	2025-01-20
sku_11513	prod_1151	shop_001	194	124154.18	0.7091	548	2.8	2025-01-20	week	2025-01-20
sku_11369	prod_1136	shop_003	389	23499.49	0.0559	244	0.6	2025-01-20	week	2025-01-20
sku_11842	prod_1184	shop_003	24	7140.0	0.0991	528	21.1	2025-01-20	week	2025-01-20
sku_11501	prod_1150	shop_001	470	454076.4	0.5279	265	0.6	2025-01-20	week	2025-01-20
sku_10043	prod_1004	shop_002	185	20546.1	0.4127	922	5.0	2025-01-20	week	2025-01-20
sku_10917	prod_1091	shop_003	217	109958.24	0.6944	177	0.8	2025-01-20	week	2025-01-20
sku_10141	prod_1014	shop_003	16	12285.76	0.6911	265	15.6	2025-01-20	week	2025-01-20
sku_11100	prod_1110	shop_001	196	88478.32	0.4425	863	4.4	2025-01-20	week	2025-01-20
sku_11619	prod_1161	shop_003	255	203010.6	0.2493	996	3.9	2025-01-20	week	2025-01-20
sku_10031	prod_1003	shop_001	485	405775.25	0.4929	730	1.5	2025-01-20	week	2025-01-20
sku_10501	prod_1050	shop_002	43	14421.34	0.6954	538	12.2	2025-01-20	week	2025-01-20
sku_11298	prod_1129	shop_003	488	48897.6	0.7804	485	1.0	2025-01-20	week	2025-01-20
sku_10852	prod_1085	shop_001	459	457228.26	0.2527	536	1.2	2025-01-20	month	2025-01-20
sku_11608	prod_1160	shop_003	387	320192.19	0.3234	368	0.9	2025-01-20	month	2025-01-20
sku_10571	prod_1057	shop_002	167	88697.04	0.297	426	2.5	2025-01-20	month	2025-01-20
sku_11385	prod_1138	shop_001	281	67164.62	0.4579	674	2.4	2025-01-20	month	2025-01-20
sku_11803	prod_1180	shop_001	462	203580.3	0.4763	614	1.3	2025-01-20	month	2025-01-20
sku_10081	prod_1008	shop_002	18	1308.24	0.6474	770	40.5	2025-01-20	month	2025-01-20
sku_10977	prod_1097	shop_003	394	53603.7	0.7258	606	1.5	2025-01-20	month	2025-01-20
sku_11805	prod_1180	shop_001	27	25968.06	0.4484	480	17.1	2025-01-20	month	2025-01-20
sku_11793	prod_1179	shop_003	103	11208.46	0.2065	480	4.6	2025-01-20	month	2025-01-20
sku_10586	prod_1058	shop_003	497	86627.1	0.4056	995	2.0	2025-01-20	month	2025-01-20
sku_10157	prod_1015	shop_002	168	128609.04	0.3992	303	1.8	2025-01-20	month	2025-01-20
sku_10615	prod_1061	shop_003	141	50916.51	0.2566	152	1.1	2025-01-20	month	2025-01-20
sku_11874	prod_1187	shop_003	86	75312.78	0.6636	708	8.1	2025-01-20	month	2025-01-20
sku_11502	prod_1150	shop_003	336	31701.6	0.5225	409	1.2	2025-01-20	month	2025-01-20
sku_10391	prod_1039	shop_002	218	25634.62	0.7923	735	3.4	2025-01-20	month	2025-01-20
sku_10518	prod_1051	shop_003	173	87129.72	0.2362	628	3.6	2025-01-20	month	2025-01-20
sku_11338	prod_1133	shop_002	458	151382.74	0.1312	110	0.2	2025-01-20	month	2025-01-20
sku_11518	prod_1151	shop_001	492	469363.08	0.1315	462	0.9	2025-01-20	month	2025-01-20
sku_11481	prod_1148	shop_001	21	13848.45	0.2862	386	17.5	2025-01-20	month	2025-01-20
sku_11364	prod_1136	shop_001	260	93477.8	0.3397	305	1.2	2025-01-20	month	2025-01-20
sku_10811	prod_1081	shop_001	462	135098.04	0.1562	114	0.2	2025-01-20	month	2025-01-20
sku_10138	prod_1013	shop_002	53	27474.67	0.0802	550	10.2	2025-01-20	month	2025-01-20
sku_11930	prod_1193	shop_003	306	13534.38	0.0565	314	1.0	2025-01-20	month	2025-01-20
sku_10455	prod_1045	shop_002	298	283651.3	0.4744	399	1.3	2025-01-20	month	2025-01-20
sku_10972	prod_1097	shop_003	499	221785.54	0.2905	601	1.2	2025-01-20	month	2025-01-20
sku_11543	prod_1154	shop_002	345	233523.6	0.2084	1000	2.9	2025-01-20	month	2025-01-20
sku_11807	prod_1180	shop_001	126	93348.36	0.7579	756	6.0	2025-01-20	month	2025-01-20
sku_11123	prod_1112	shop_002	423	193903.2	0.1872	545	1.3	2025-01-20	month	2025-01-20
sku_11941	prod_1194	shop_001	453	37454.04	0.4396	535	1.2	2025-01-20	month	2025-01-20
sku_11607	prod_1160	shop_002	166	67542.08	0.3824	829	5.0	2025-01-20	month	2025-01-20
sku_11503	prod_1150	shop_002	73	61167.43	0.7732	447	6.0	2025-01-20	month	2025-01-20
sku_11000	prod_1100	shop_003	474	453200.88	0.6774	150	0.3	2025-01-20	month	2025-01-20
sku_10512	prod_1051	shop_003	470	429909.0	0.4742	708	1.5	2025-01-20	month	2025-01-20
sku_10363	prod_1036	shop_001	192	28183.68	0.1453	50	0.3	2025-01-20	month	2025-01-20
sku_11436	prod_1143	shop_003	304	215992.0	0.4229	800	2.6	2025-01-20	month	2025-01-20
sku_11718	prod_1171	shop_002	267	248061.69	0.3546	815	3.0	2025-01-20	month	2025-01-20
sku_11109	prod_1110	shop_001	209	97044.97	0.0757	593	2.8	2025-01-20	month	2025-01-20
sku_10773	prod_1077	shop_002	468	29118.96	0.6591	83	0.2	2025-01-20	month	2025-01-20
sku_10856	prod_1085	shop_001	299	209341.86	0.1166	734	2.4	2025-01-20	month	2025-01-20
sku_10429	prod_1042	shop_001	367	260606.7	0.6926	99	0.3	2025-01-20	month	2025-01-20
sku_11315	prod_1131	shop_002	380	366787.4	0.5924	127	0.3	2025-01-20	month	2025-01-20
sku_11838	prod_1183	shop_002	378	350489.16	0.1195	517	1.4	2025-01-20	month	2025-01-20
sku_10070	prod_1007	shop_002	17	1455.71	0.7207	770	42.8	2025-01-20	month	2025-01-20
sku_10476	prod_1047	shop_003	49	34489.63	0.6845	546	10.9	2025-01-20	month	2025-01-20
sku_10448	prod_1044	shop_003	211	153979.36	0.6684	991	4.7	2025-01-20	month	2025-01-20
sku_10597	prod_1059	shop_002	423	76867.56	0.1066	506	1.2	2025-01-20	month	2025-01-20
sku_10426	prod_1042	shop_002	264	98493.12	0.5145	655	2.5	2025-01-20	month	2025-01-20
sku_10313	prod_1031	shop_001	70	57397.2	0.2475	553	7.8	2025-01-20	month	2025-01-20
sku_11774	prod_1177	shop_002	444	425303.16	0.4811	230	0.5	2025-01-20	month	2025-01-20
sku_11639	prod_1163	shop_002	349	7664.04	0.3766	573	1.6	2025-01-20	month	2025-01-20
sku_11717	prod_1171	shop_001	242	157769.48	0.5847	863	3.6	2025-01-20	7days	2025-01-20
sku_10356	prod_1035	shop_003	48	21190.56	0.5833	706	14.4	2025-01-20	7days	2025-01-20
sku_10920	prod_1092	shop_002	465	104429.7	0.4432	770	1.7	2025-01-20	7days	2025-01-20
sku_10234	prod_1023	shop_002	376	73699.76	0.1763	93	0.2	2025-01-20	7days	2025-01-20
sku_11555	prod_1155	shop_002	136	68788.8	0.1702	621	4.5	2025-01-20	7days	2025-01-20
sku_10523	prod_1052	shop_002	156	27374.88	0.2971	479	3.1	2025-01-20	7days	2025-01-20
sku_10724	prod_1072	shop_003	321	242136.72	0.6964	488	1.5	2025-01-20	7days	2025-01-20
sku_11189	prod_1118	shop_003	208	132520.96	0.4156	905	4.3	2025-01-20	7days	2025-01-20
sku_10020	prod_1002	shop_003	441	275849.91	0.6484	933	2.1	2025-01-20	7days	2025-01-20
sku_11215	prod_1121	shop_002	291	129736.53	0.3511	144	0.5	2025-01-20	7days	2025-01-20
sku_11480	prod_1148	shop_001	41	39419.86	0.5311	714	17.0	2025-01-20	7days	2025-01-20
sku_10678	prod_1067	shop_002	189	53991.63	0.3716	611	3.2	2025-01-20	7days	2025-01-20
sku_10075	prod_1007	shop_002	205	161037.75	0.196	816	4.0	2025-01-20	7days	2025-01-20
sku_10556	prod_1055	shop_002	496	266728.96	0.4127	648	1.3	2025-01-20	7days	2025-01-20
sku_11741	prod_1174	shop_002	24	9869.04	0.3957	977	39.1	2025-01-20	7days	2025-01-20
sku_10154	prod_1015	shop_003	238	130554.9	0.7748	421	1.8	2025-01-20	7days	2025-01-20
sku_11591	prod_1159	shop_001	462	337953.0	0.4089	741	1.6	2025-01-20	7days	2025-01-20
sku_11950	prod_1195	shop_003	136	88469.36	0.7333	760	5.5	2025-01-20	7days	2025-01-20
sku_11003	prod_1100	shop_002	49	26189.03	0.7301	979	19.6	2025-01-20	7days	2025-01-20
sku_11465	prod_1146	shop_002	77	9706.62	0.2399	95	1.2	2025-01-20	7days	2025-01-20
sku_10607	prod_1060	shop_002	352	90418.24	0.6216	323	0.9	2025-01-20	7days	2025-01-20
sku_10816	prod_1081	shop_001	436	177399.68	0.772	804	1.8	2025-01-20	7days	2025-01-20
sku_10208	prod_1020	shop_001	128	70679.04	0.6806	422	3.3	2025-01-20	7days	2025-01-20
sku_10010	prod_1001	shop_002	146	23708.94	0.1806	763	5.2	2025-01-20	7days	2025-01-20
sku_11081	prod_1108	shop_002	246	83197.2	0.166	266	1.1	2025-01-20	7days	2025-01-20
sku_11190	prod_1119	shop_003	159	26511.66	0.3113	540	3.4	2025-01-20	7days	2025-01-20
sku_10712	prod_1071	shop_002	429	86276.19	0.4227	759	1.8	2025-01-20	7days	2025-01-20
sku_11423	prod_1142	shop_002	68	30209.0	0.4756	680	9.9	2025-01-20	7days	2025-01-20
sku_11454	prod_1145	shop_002	483	305212.53	0.6205	806	1.7	2025-01-20	7days	2025-01-20
sku_11736	prod_1173	shop_001	139	39399.55	0.4909	851	6.1	2025-01-20	7days	2025-01-20
sku_11240	prod_1124	shop_001	302	122956.28	0.3591	991	3.3	2025-01-20	7days	2025-01-20
sku_10714	prod_1071	shop_003	491	380279.5	0.3774	149	0.3	2025-01-20	7days	2025-01-20
sku_11618	prod_1161	shop_002	209	144508.87	0.3739	777	3.7	2025-01-20	7days	2025-01-20
sku_11788	prod_1178	shop_001	281	53024.7	0.2868	239	0.8	2025-01-20	7days	2025-01-20
sku_10836	prod_1083	shop_001	197	152458.3	0.7744	847	4.3	2025-01-20	7days	2025-01-20
sku_10009	prod_1000	shop_003	58	45184.32	0.2477	587	9.9	2025-01-20	7days	2025-01-20
sku_10394	prod_1039	shop_001	310	100176.5	0.3036	442	1.4	2025-01-20	7days	2025-01-20
sku_10676	prod_1067	shop_003	215	182829.55	0.332	747	3.5	2025-01-20	7days	2025-01-20
sku_10181	prod_1018	shop_001	140	64852.2	0.5901	963	6.8	2025-01-20	7days	2025-01-20
sku_11527	prod_1152	shop_003	393	109580.19	0.6795	721	1.8	2025-01-20	7days	2025-01-20
sku_10636	prod_1063	shop_003	355	279495.05	0.1819	130	0.4	2025-01-20	7days	2025-01-20
sku_10063	prod_1006	shop_003	235	80417.0	0.3493	847	3.6	2025-01-20	7days	2025-01-20
sku_10001	prod_1000	shop_001	133	8075.76	0.5435	77	0.6	2025-01-20	7days	2025-01-20
sku_11034	prod_1103	shop_002	23	13912.93	0.2533	516	21.5	2025-01-20	7days	2025-01-20
sku_11450	prod_1145	shop_003	93	61088.91	0.3971	766	8.1	2025-01-20	7days	2025-01-20
sku_11489	prod_1148	shop_003	430	43154.8	0.5682	488	1.1	2025-01-20	7days	2025-01-20
sku_11648	prod_1164	shop_001	125	33282.5	0.6294	211	1.7	2025-01-20	7days	2025-01-20
sku_10264	prod_1026	shop_002	155	75223.05	0.6955	181	1.2	2025-01-20	7days	2025-01-20
sku_11402	prod_1140	shop_003	210	11054.4	0.3233	802	3.8	2025-01-20	7days	2025-01-20
sku_10354	prod_1035	shop_002	177	173075.91	0.2255	442	2.5	2025-01-20	7days	2025-01-20
sku_10066	prod_1006	shop_001	85	82412.6	0.5462	309	3.6	2025-01-20	30days	2025-01-20
sku_11904	prod_1190	shop_001	122	106791.48	0.0935	247	2.0	2025-01-20	30days	2025-01-20
sku_11387	prod_1138	shop_003	448	362772.48	0.4865	951	2.1	2025-01-20	30days	2025-01-20
sku_11365	prod_1136	shop_003	402	167638.02	0.4455	680	1.7	2025-01-20	30days	2025-01-20
sku_10941	prod_1094	shop_002	295	21729.7	0.3084	975	3.3	2025-01-20	30days	2025-01-20
sku_11321	prod_1132	shop_001	370	38276.5	0.058	748	2.0	2025-01-20	30days	2025-01-20
sku_10306	prod_1030	shop_002	195	53116.05	0.6724	877	4.5	2025-01-20	30days	2025-01-20
sku_11837	prod_1183	shop_001	302	26074.68	0.6417	310	1.0	2025-01-20	30days	2025-01-20
sku_10583	prod_1058	shop_003	80	3780.8	0.4651	865	10.7	2025-01-20	30days	2025-01-20
sku_10517	prod_1051	shop_001	380	349174.4	0.5925	102	0.3	2025-01-20	30days	2025-01-20
sku_11222	prod_1122	shop_003	44	24342.12	0.0548	999	22.2	2025-01-20	30days	2025-01-20
sku_10179	prod_1017	shop_002	189	184658.67	0.055	199	1.0	2025-01-20	30days	2025-01-20
sku_10112	prod_1011	shop_001	187	78253.89	0.3102	409	2.2	2025-01-20	30days	2025-01-20
sku_11491	prod_1149	shop_002	430	310017.1	0.4328	470	1.1	2025-01-20	30days	2025-01-20
sku_11392	prod_1139	shop_001	324	95839.2	0.3515	151	0.5	2025-01-20	30days	2025-01-20
sku_11717	prod_1171	shop_001	487	46917.58	0.0734	661	1.4	2025-01-20	30days	2025-01-20
sku_10815	prod_1081	shop_002	457	271869.3	0.502	653	1.4	2025-01-20	30days	2025-01-20
sku_11231	prod_1123	shop_003	193	31611.47	0.2047	415	2.1	2025-01-20	30days	2025-01-20
sku_10459	prod_1045	shop_001	234	27471.6	0.2885	300	1.3	2025-01-20	30days	2025-01-20
sku_11166	prod_1116	shop_002	469	307959.47	0.4258	171	0.4	2025-01-20	30days	2025-01-20
sku_11857	prod_1185	shop_003	446	201757.02	0.2844	931	2.1	2025-01-20	30days	2025-01-20
sku_10124	prod_1012	shop_003	498	275279.46	0.3053	473	0.9	2025-01-20	30days	2025-01-20
sku_11007	prod_1100	shop_002	441	85002.75	0.4036	51	0.1	2025-01-20	30days	2025-01-20
sku_10570	prod_1057	shop_002	295	206078.15	0.1522	953	3.2	2025-01-20	30days	2025-01-20
sku_10891	prod_1089	shop_003	64	56033.28	0.5379	502	7.7	2025-01-20	30days	2025-01-20
sku_11912	prod_1191	shop_003	345	169881.45	0.1805	271	0.8	2025-01-20	30days	2025-01-20
sku_11239	prod_1123	shop_001	373	286736.29	0.4013	806	2.2	2025-01-20	30days	2025-01-20
sku_10903	prod_1090	shop_003	478	167486.42	0.5619	98	0.2	2025-01-20	30days	2025-01-20
sku_10082	prod_1008	shop_002	24	14872.8	0.6697	951	38.0	2025-01-20	30days	2025-01-20
sku_10454	prod_1045	shop_001	331	254486.04	0.1791	444	1.3	2025-01-20	30days	2025-01-20
sku_10273	prod_1027	shop_003	73	1651.99	0.0768	810	10.9	2025-01-20	30days	2025-01-20
sku_11973	prod_1197	shop_001	54	4826.52	0.3591	329	6.0	2025-01-20	30days	2025-01-20
sku_11400	prod_1140	shop_001	168	35189.28	0.4288	856	5.1	2025-01-20	30days	2025-01-20
sku_10660	prod_1066	shop_002	408	169352.64	0.3404	620	1.5	2025-01-20	30days	2025-01-20
sku_10665	prod_1066	shop_003	457	45727.42	0.2936	51	0.1	2025-01-20	30days	2025-01-20
sku_10773	prod_1077	shop_003	307	264922.58	0.3317	318	1.0	2025-01-20	30days	2025-01-20
sku_10945	prod_1094	shop_001	420	380347.8	0.382	297	0.7	2025-01-20	30days	2025-01-20
sku_11130	prod_1113	shop_001	222	7132.86	0.4727	891	4.0	2025-01-20	30days	2025-01-20
sku_11384	prod_1138	shop_003	67	5924.14	0.5825	994	14.6	2025-01-20	30days	2025-01-20
sku_11897	prod_1189	shop_003	323	47012.65	0.4549	698	2.2	2025-01-20	30days	2025-01-20
sku_10470	prod_1047	shop_002	345	89234.25	0.1058	995	2.9	2025-01-20	30days	2025-01-20
sku_11464	prod_1146	shop_001	289	136905.08	0.2722	100	0.3	2025-01-20	30days	2025-01-20
sku_11255	prod_1125	shop_003	472	314757.92	0.166	601	1.3	2025-01-20	30days	2025-01-20
sku_11838	prod_1183	shop_003	190	91559.1	0.73	143	0.7	2025-01-20	30days	2025-01-20
sku_11413	prod_1141	shop_001	304	204570.72	0.69	364	1.2	2025-01-20	30days	2025-01-20
sku_10293	prod_1029	shop_003	474	450911.46	0.4733	876	1.8	2025-01-20	30days	2025-01-20
sku_11555	prod_1155	shop_001	25	14297.25	0.2389	508	19.5	2025-01-20	30days	2025-01-20
sku_11129	prod_1112	shop_002	401	89775.88	0.1907	691	1.7	2025-01-20	30days	2025-01-20
sku_11398	prod_1139	shop_003	480	285552.0	0.6941	570	1.2	2025-01-20	30days	2025-01-20
sku_11175	prod_1117	shop_003	217	197747.76	0.2905	862	4.0	2025-01-20	30days	2025-01-20
sku_10023	prod_1002	shop_001	131	93665.0	0.1309	556	4.2	2025-01-21	day	2025-01-21
sku_10651	prod_1065	shop_002	443	361496.86	0.3852	544	1.2	2025-01-21	day	2025-01-21
sku_11984	prod_1198	shop_003	469	321916.91	0.2574	295	0.6	2025-01-21	day	2025-01-21
sku_10416	prod_1041	shop_002	72	33244.56	0.1017	298	4.1	2025-01-21	day	2025-01-21
sku_11896	prod_1189	shop_003	45	40512.6	0.5357	536	11.7	2025-01-21	day	2025-01-21
sku_11786	prod_1178	shop_003	61	6114.03	0.7152	399	6.4	2025-01-21	day	2025-01-21
sku_11112	prod_1111	shop_001	67	9278.16	0.1025	477	7.0	2025-01-21	day	2025-01-21
sku_11521	prod_1152	shop_001	309	128831.37	0.6611	929	3.0	2025-01-21	day	2025-01-21
sku_11127	prod_1112	shop_003	470	109289.1	0.575	551	1.2	2025-01-21	day	2025-01-21
sku_10471	prod_1047	shop_002	266	246143.1	0.3417	578	2.2	2025-01-21	day	2025-01-21
sku_10133	prod_1013	shop_002	243	194657.58	0.3097	673	2.8	2025-01-21	day	2025-01-21
sku_11261	prod_1126	shop_002	174	30152.46	0.7559	870	5.0	2025-01-21	day	2025-01-21
sku_10814	prod_1081	shop_002	130	89830.0	0.3514	614	4.7	2025-01-21	day	2025-01-21
sku_11850	prod_1185	shop_003	163	13853.37	0.2746	582	3.5	2025-01-21	day	2025-01-21
sku_11629	prod_1162	shop_002	496	89309.76	0.4826	578	1.2	2025-01-21	day	2025-01-21
sku_10618	prod_1061	shop_001	147	46043.34	0.6123	344	2.3	2025-01-21	day	2025-01-21
sku_11779	prod_1177	shop_001	282	232542.84	0.1972	388	1.4	2025-01-21	day	2025-01-21
sku_10272	prod_1027	shop_001	114	30534.9	0.6273	622	5.4	2025-01-21	day	2025-01-21
sku_10411	prod_1041	shop_003	320	183788.8	0.1665	449	1.4	2025-01-21	day	2025-01-21
sku_11567	prod_1156	shop_002	126	11797.38	0.7594	681	5.4	2025-01-21	day	2025-01-21
sku_11729	prod_1172	shop_002	198	152321.4	0.5878	164	0.8	2025-01-21	day	2025-01-21
sku_11994	prod_1199	shop_001	49	6321.98	0.1233	458	9.2	2025-01-21	day	2025-01-21
sku_11743	prod_1174	shop_003	132	19656.12	0.6503	239	1.8	2025-01-21	day	2025-01-21
sku_11808	prod_1180	shop_001	89	88718.76	0.23	384	4.3	2025-01-21	day	2025-01-21
sku_10889	prod_1088	shop_003	187	140941.9	0.5983	945	5.0	2025-01-21	day	2025-01-21
sku_10937	prod_1093	shop_001	124	31270.32	0.724	151	1.2	2025-01-21	day	2025-01-21
sku_11280	prod_1128	shop_002	394	392439.76	0.2846	954	2.4	2025-01-21	day	2025-01-21
sku_11081	prod_1108	shop_001	80	46431.2	0.1856	485	6.0	2025-01-21	day	2025-01-21
sku_10921	prod_1092	shop_001	386	202422.26	0.4803	532	1.4	2025-01-21	day	2025-01-21
sku_11058	prod_1105	shop_003	473	417436.69	0.7045	702	1.5	2025-01-21	day	2025-01-21
sku_11884	prod_1188	shop_001	244	169138.36	0.3044	378	1.5	2025-01-21	day	2025-01-21
sku_11214	prod_1121	shop_003	468	19113.12	0.6013	69	0.1	2025-01-21	day	2025-01-21
sku_11330	prod_1133	shop_001	77	15155.91	0.419	929	11.9	2025-01-21	day	2025-01-21
sku_11439	prod_1143	shop_002	133	48860.21	0.6631	939	7.0	2025-01-21	day	2025-01-21
sku_10594	prod_1059	shop_002	354	195730.14	0.3542	938	2.6	2025-01-21	day	2025-01-21
sku_11860	prod_1186	shop_001	148	89693.92	0.5846	803	5.4	2025-01-21	day	2025-01-21
sku_10252	prod_1025	shop_001	202	164702.72	0.4623	360	1.8	2025-01-21	day	2025-01-21
sku_10401	prod_1040	shop_002	71	35640.58	0.109	264	3.7	2025-01-21	day	2025-01-21
sku_10885	prod_1088	shop_002	257	130795.01	0.0805	239	0.9	2025-01-21	day	2025-01-21
sku_11480	prod_1148	shop_002	132	31693.2	0.7352	931	7.0	2025-01-21	day	2025-01-21
sku_10696	prod_1069	shop_002	55	49885.55	0.4598	90	1.6	2025-01-21	day	2025-01-21
sku_10511	prod_1051	shop_001	50	28979.0	0.1183	823	16.1	2025-01-21	day	2025-01-21
sku_10914	prod_1091	shop_001	237	201144.27	0.2555	923	3.9	2025-01-21	day	2025-01-21
sku_10200	prod_1020	shop_002	345	71539.2	0.5138	898	2.6	2025-01-21	day	2025-01-21
sku_10144	prod_1014	shop_003	423	308087.82	0.1797	138	0.3	2025-01-21	day	2025-01-21
sku_11220	prod_1122	shop_002	426	297650.46	0.5731	175	0.4	2025-01-21	day	2025-01-21
sku_10643	prod_1064	shop_001	113	71411.48	0.591	982	8.6	2025-01-21	day	2025-01-21
sku_11711	prod_1171	shop_002	38	17443.52	0.259	956	24.5	2025-01-21	day	2025-01-21
sku_10307	prod_1030	shop_002	298	24644.6	0.2121	766	2.6	2025-01-21	day	2025-01-21
sku_10290	prod_1029	shop_002	365	15527.1	0.3216	178	0.5	2025-01-21	day	2025-01-21
sku_10025	prod_1002	shop_001	416	315635.84	0.7249	243	0.6	2025-01-21	week	2025-01-21
sku_10397	prod_1039	shop_003	222	136505.58	0.3918	144	0.6	2025-01-21	week	2025-01-21
sku_11932	prod_1193	shop_003	308	248192.56	0.2505	616	2.0	2025-01-21	week	2025-01-21
sku_11180	prod_1118	shop_001	290	150869.6	0.6528	851	2.9	2025-01-21	week	2025-01-21
sku_10179	prod_1017	shop_001	361	46644.81	0.0737	746	2.1	2025-01-21	week	2025-01-21
sku_10792	prod_1079	shop_002	329	208145.14	0.6931	486	1.5	2025-01-21	week	2025-01-21
sku_11857	prod_1185	shop_002	484	386348.16	0.3905	277	0.6	2025-01-21	week	2025-01-21
sku_10061	prod_1006	shop_001	210	162615.6	0.4359	539	2.6	2025-01-21	week	2025-01-21
sku_11433	prod_1143	shop_002	317	259226.75	0.2859	93	0.3	2025-01-21	week	2025-01-21
sku_10063	prod_1006	shop_001	477	327899.34	0.2498	157	0.3	2025-01-21	week	2025-01-21
sku_11249	prod_1124	shop_003	55	45475.1	0.6933	180	3.2	2025-01-21	week	2025-01-21
sku_11273	prod_1127	shop_001	358	251688.32	0.6572	219	0.6	2025-01-21	week	2025-01-21
sku_10587	prod_1058	shop_003	243	43798.32	0.1124	594	2.4	2025-01-21	week	2025-01-21
sku_10052	prod_1005	shop_003	12	1990.68	0.5999	451	34.7	2025-01-21	week	2025-01-21
sku_11640	prod_1164	shop_002	247	5411.77	0.4666	296	1.2	2025-01-21	week	2025-01-21
sku_11979	prod_1197	shop_003	69	22315.29	0.5329	822	11.7	2025-01-21	week	2025-01-21
sku_10646	prod_1064	shop_002	162	80862.3	0.1724	359	2.2	2025-01-21	week	2025-01-21
sku_10896	prod_1089	shop_002	138	126591.54	0.6282	511	3.7	2025-01-21	week	2025-01-21
sku_10852	prod_1085	shop_002	387	210586.05	0.0532	573	1.5	2025-01-21	week	2025-01-21
sku_11474	prod_1147	shop_003	386	166034.04	0.5827	394	1.0	2025-01-21	week	2025-01-21
sku_10848	prod_1084	shop_002	128	69219.84	0.4574	97	0.8	2025-01-21	week	2025-01-21
sku_11815	prod_1181	shop_002	193	123722.65	0.2217	908	4.7	2025-01-21	week	2025-01-21
sku_11526	prod_1152	shop_001	199	28377.4	0.1634	77	0.4	2025-01-21	week	2025-01-21
sku_11486	prod_1148	shop_002	195	108024.15	0.506	183	0.9	2025-01-21	week	2025-01-21
sku_11889	prod_1188	shop_001	388	201073.24	0.2469	697	1.8	2025-01-21	week	2025-01-21
sku_10010	prod_1001	shop_001	440	378131.6	0.6697	476	1.1	2025-01-21	week	2025-01-21
sku_11538	prod_1153	shop_003	316	176454.4	0.3551	228	0.7	2025-01-21	week	2025-01-21
sku_10336	prod_1033	shop_002	394	142237.94	0.4851	771	2.0	2025-01-21	week	2025-01-21
sku_11655	prod_1165	shop_001	468	17676.36	0.7831	212	0.5	2025-01-21	week	2025-01-21
sku_11949	prod_1194	shop_003	85	18119.45	0.6403	537	6.2	2025-01-21	week	2025-01-21
sku_11943	prod_1194	shop_001	412	46963.88	0.2681	558	1.4	2025-01-21	week	2025-01-21
sku_10339	prod_1033	shop_003	66	29443.92	0.7284	753	11.2	2025-01-21	week	2025-01-21
sku_10571	prod_1057	shop_001	407	366418.03	0.4251	157	0.4	2025-01-21	week	2025-01-21
sku_10027	prod_1002	shop_002	12	2139.36	0.3249	991	76.2	2025-01-21	week	2025-01-21
sku_10672	prod_1067	shop_002	233	143288.01	0.5423	925	4.0	2025-01-21	week	2025-01-21
sku_10594	prod_1059	shop_003	212	138285.48	0.4156	486	2.3	2025-01-21	week	2025-01-21
sku_11286	prod_1128	shop_002	121	70561.15	0.4638	693	5.7	2025-01-21	week	2025-01-21
sku_11082	prod_1108	shop_001	184	75388.48	0.3488	571	3.1	2025-01-21	week	2025-01-21
sku_11033	prod_1103	shop_001	348	209715.24	0.1698	101	0.3	2025-01-21	week	2025-01-21
sku_11157	prod_1115	shop_001	360	170877.6	0.4802	460	1.3	2025-01-21	week	2025-01-21
sku_11633	prod_1163	shop_003	284	72641.52	0.4313	316	1.1	2025-01-21	week	2025-01-21
sku_10145	prod_1014	shop_002	27	13216.5	0.3257	575	20.5	2025-01-21	week	2025-01-21
sku_11933	prod_1193	shop_001	453	232683.45	0.2422	147	0.3	2025-01-21	week	2025-01-21
sku_10349	prod_1034	shop_002	86	12518.16	0.287	979	11.3	2025-01-21	week	2025-01-21
sku_10642	prod_1064	shop_001	352	42479.36	0.5857	921	2.6	2025-01-21	week	2025-01-21
sku_11966	prod_1196	shop_003	213	44585.16	0.308	439	2.1	2025-01-21	week	2025-01-21
