product_id	shop_id	visitor_count	pay_buyer_count	pay_conversion_rate	data_dt	time_type	dt
prod_1284	shop_003	4091	1084	0.265	2025-01-21	week	2025-01-21
prod_1441	shop_001	2182	529	0.2424	2025-01-21	week	2025-01-21
prod_1302	shop_002	391	39	0.0997	2025-01-21	week	2025-01-21
prod_1129	shop_002	3080	914	0.2968	2025-01-21	week	2025-01-21
prod_1165	shop_002	4649	1279	0.2751	2025-01-21	week	2025-01-21
prod_1428	shop_003	955	202	0.2115	2025-01-21	week	2025-01-21
prod_1167	shop_003	3968	425	0.1071	2025-01-21	week	2025-01-21
prod_1495	shop_002	9290	812	0.0874	2025-01-21	week	2025-01-21
prod_1293	shop_002	4924	761	0.1545	2025-01-21	week	2025-01-21
prod_1475	shop_001	4322	896	0.2073	2025-01-21	week	2025-01-21
prod_1041	shop_002	1054	232	0.2201	2025-01-21	week	2025-01-21
prod_1352	shop_003	5405	1196	0.2213	2025-01-21	week	2025-01-21
prod_1387	shop_003	2083	225	0.108	2025-01-21	week	2025-01-21
prod_1155	shop_002	7380	127	0.0172	2025-01-21	week	2025-01-21
prod_1091	shop_002	1559	193	0.1238	2025-01-21	week	2025-01-21
prod_1057	shop_002	4484	860	0.1918	2025-01-21	week	2025-01-21
prod_1201	shop_001	8108	360	0.0444	2025-01-21	week	2025-01-21
prod_1326	shop_002	8978	1108	0.1234	2025-01-21	week	2025-01-21
prod_1213	shop_002	1000	214	0.214	2025-01-21	week	2025-01-21
prod_1449	shop_002	5141	350	0.0681	2025-01-21	week	2025-01-21
prod_1107	shop_002	8267	1610	0.1948	2025-01-21	week	2025-01-21
prod_1371	shop_002	5918	1142	0.193	2025-01-21	week	2025-01-21
prod_1210	shop_002	817	238	0.2913	2025-01-21	month	2025-01-21
prod_1224	shop_002	8764	177	0.0202	2025-01-21	month	2025-01-21
prod_1253	shop_001	646	22	0.0341	2025-01-21	month	2025-01-21
prod_1274	shop_002	1165	254	0.218	2025-01-21	month	2025-01-21
prod_1248	shop_003	5750	1724	0.2998	2025-01-21	month	2025-01-21
prod_1018	shop_003	3257	921	0.2828	2025-01-21	month	2025-01-21
prod_1344	shop_001	5470	957	0.175	2025-01-21	month	2025-01-21
prod_1353	shop_001	7996	1494	0.1868	2025-01-21	month	2025-01-21
prod_1306	shop_003	4139	670	0.1619	2025-01-21	month	2025-01-21
prod_1403	shop_003	5711	1482	0.2595	2025-01-21	month	2025-01-21
prod_1079	shop_001	753	76	0.1009	2025-01-21	month	2025-01-21
prod_1363	shop_001	8442	194	0.023	2025-01-21	month	2025-01-21
prod_1176	shop_003	2566	497	0.1937	2025-01-21	month	2025-01-21
prod_1443	shop_002	1792	369	0.2059	2025-01-21	month	2025-01-21
prod_1138	shop_001	9739	1953	0.2005	2025-01-21	month	2025-01-21
prod_1147	shop_002	9343	936	0.1002	2025-01-21	month	2025-01-21
prod_1108	shop_003	4973	1417	0.2849	2025-01-21	month	2025-01-21
prod_1192	shop_002	5904	370	0.0627	2025-01-21	month	2025-01-21
prod_1481	shop_003	2326	323	0.1389	2025-01-21	month	2025-01-21
prod_1067	shop_001	3474	593	0.1707	2025-01-21	month	2025-01-21
prod_1065	shop_001	8746	1676	0.1916	2025-01-21	month	2025-01-21
prod_1237	shop_002	4431	65	0.0147	2025-01-21	month	2025-01-21
prod_1384	shop_001	3373	504	0.1494	2025-01-21	month	2025-01-21
prod_1310	shop_001	4891	102	0.0209	2025-01-21	month	2025-01-21
prod_1085	shop_003	2349	195	0.083	2025-01-21	month	2025-01-21
prod_1233	shop_003	1052	84	0.0798	2025-01-21	month	2025-01-21
prod_1484	shop_001	9528	429	0.045	2025-01-21	month	2025-01-21
prod_1204	shop_003	7586	169	0.0223	2025-01-21	month	2025-01-21
prod_1488	shop_002	3970	227	0.0572	2025-01-21	month	2025-01-21
prod_1006	shop_001	4303	934	0.2171	2025-01-21	month	2025-01-21
prod_1316	shop_003	3164	735	0.2323	2025-01-21	month	2025-01-21
prod_1433	shop_003	5074	1519	0.2994	2025-01-21	month	2025-01-21
prod_1342	shop_003	4544	1329	0.2925	2025-01-21	month	2025-01-21
prod_1007	shop_003	4488	411	0.0916	2025-01-21	month	2025-01-21
prod_1490	shop_001	8045	2170	0.2697	2025-01-21	month	2025-01-21
prod_1032	shop_003	694	118	0.17	2025-01-21	month	2025-01-21
prod_1119	shop_003	5618	1543	0.2747	2025-01-21	month	2025-01-21
prod_1379	shop_003	2040	208	0.102	2025-01-21	month	2025-01-21
prod_1208	shop_002	9680	1570	0.1622	2025-01-21	month	2025-01-21
prod_1060	shop_003	4184	852	0.2036	2025-01-21	month	2025-01-21
prod_1312	shop_002	3824	1131	0.2958	2025-01-21	month	2025-01-21
prod_1295	shop_002	5618	220	0.0392	2025-01-21	month	2025-01-21
prod_1197	shop_001	8603	1945	0.2261	2025-01-21	month	2025-01-21
prod_1264	shop_001	2594	301	0.116	2025-01-21	month	2025-01-21
prod_1209	shop_003	9389	993	0.1058	2025-01-21	month	2025-01-21
prod_1458	shop_003	1336	314	0.235	2025-01-21	month	2025-01-21
prod_1258	shop_003	6933	262	0.0378	2025-01-21	month	2025-01-21
prod_1112	shop_001	4562	1326	0.2907	2025-01-21	month	2025-01-21
prod_1122	shop_003	1329	139	0.1046	2025-01-21	month	2025-01-21
prod_1015	shop_001	215	43	0.2	2025-01-21	month	2025-01-21
prod_1432	shop_002	4395	409	0.0931	2025-01-21	7days	2025-01-21
prod_1221	shop_003	3948	199	0.0504	2025-01-21	7days	2025-01-21
prod_1147	shop_001	634	98	0.1546	2025-01-21	7days	2025-01-21
prod_1425	shop_003	2066	169	0.0818	2025-01-21	7days	2025-01-21
prod_1033	shop_001	9247	1662	0.1797	2025-01-21	7days	2025-01-21
prod_1487	shop_003	869	137	0.1577	2025-01-21	7days	2025-01-21
prod_1385	shop_002	5617	88	0.0157	2025-01-21	7days	2025-01-21
prod_1228	shop_003	3258	149	0.0457	2025-01-21	7days	2025-01-21
prod_1403	shop_002	3149	502	0.1594	2025-01-21	7days	2025-01-21
prod_1249	shop_002	9317	681	0.0731	2025-01-21	7days	2025-01-21
prod_1371	shop_001	338	21	0.0621	2025-01-21	7days	2025-01-21
prod_1182	shop_003	9017	2054	0.2278	2025-01-21	7days	2025-01-21
prod_1214	shop_002	1258	48	0.0382	2025-01-21	7days	2025-01-21
prod_1038	shop_001	4016	336	0.0837	2025-01-21	7days	2025-01-21
prod_1412	shop_001	4953	1200	0.2423	2025-01-21	7days	2025-01-21
prod_1236	shop_003	2742	380	0.1386	2025-01-21	7days	2025-01-21
prod_1451	shop_002	4654	1232	0.2647	2025-01-21	7days	2025-01-21
prod_1312	shop_001	2053	306	0.1491	2025-01-21	7days	2025-01-21
prod_1171	shop_001	6875	1282	0.1865	2025-01-21	7days	2025-01-21
prod_1434	shop_001	3120	812	0.2603	2025-01-21	7days	2025-01-21
prod_1433	shop_001	4412	1221	0.2767	2025-01-21	7days	2025-01-21
prod_1398	shop_001	4708	341	0.0724	2025-01-21	7days	2025-01-21
prod_1203	shop_001	5081	1129	0.2222	2025-01-21	7days	2025-01-21
prod_1042	shop_001	4189	336	0.0802	2025-01-21	7days	2025-01-21
prod_1022	shop_003	2249	394	0.1752	2025-01-21	7days	2025-01-21
prod_1000	shop_001	7708	1433	0.1859	2025-01-21	7days	2025-01-21
prod_1436	shop_002	5814	586	0.1008	2025-01-21	7days	2025-01-21
prod_1142	shop_002	3932	890	0.2263	2025-01-21	7days	2025-01-21
prod_1168	shop_002	2917	215	0.0737	2025-01-21	7days	2025-01-21
prod_1311	shop_002	9494	2613	0.2752	2025-01-21	7days	2025-01-21
prod_1382	shop_003	9009	995	0.1104	2025-01-21	7days	2025-01-21
prod_1428	shop_002	2146	518	0.2414	2025-01-21	7days	2025-01-21
prod_1339	shop_003	5243	269	0.0513	2025-01-21	7days	2025-01-21
prod_1304	shop_002	8455	187	0.0221	2025-01-21	7days	2025-01-21
prod_1122	shop_001	5153	290	0.0563	2025-01-21	7days	2025-01-21
prod_1372	shop_002	6427	885	0.1377	2025-01-21	7days	2025-01-21
prod_1437	shop_002	969	40	0.0413	2025-01-21	7days	2025-01-21
prod_1235	shop_002	8885	2404	0.2706	2025-01-21	7days	2025-01-21
prod_1114	shop_002	1910	527	0.2759	2025-01-21	7days	2025-01-21
prod_1196	shop_003	4305	1070	0.2485	2025-01-21	7days	2025-01-21
prod_1360	shop_003	3790	835	0.2203	2025-01-21	7days	2025-01-21
prod_1134	shop_001	4010	1186	0.2958	2025-01-21	7days	2025-01-21
prod_1060	shop_001	3585	1070	0.2985	2025-01-21	7days	2025-01-21
prod_1036	shop_003	9423	1301	0.1381	2025-01-21	7days	2025-01-21
prod_1447	shop_002	5414	1552	0.2867	2025-01-21	7days	2025-01-21
prod_1008	shop_001	9579	275	0.0287	2025-01-21	7days	2025-01-21
prod_1145	shop_001	6893	1716	0.2489	2025-01-21	7days	2025-01-21
prod_1485	shop_002	8373	464	0.0554	2025-01-21	7days	2025-01-21
prod_1011	shop_001	893	109	0.1221	2025-01-21	7days	2025-01-21
prod_1415	shop_001	5340	1055	0.1976	2025-01-21	7days	2025-01-21
prod_1160	shop_001	6836	1595	0.2333	2025-01-21	30days	2025-01-21
prod_1479	shop_002	6681	1776	0.2658	2025-01-21	30days	2025-01-21
prod_1059	shop_001	5319	168	0.0316	2025-01-21	30days	2025-01-21
prod_1036	shop_002	8638	1747	0.2022	2025-01-21	30days	2025-01-21
prod_1334	shop_003	8013	1569	0.1958	2025-01-21	30days	2025-01-21
prod_1395	shop_003	5756	459	0.0797	2025-01-21	30days	2025-01-21
prod_1241	shop_002	8458	1970	0.2329	2025-01-21	30days	2025-01-21
prod_1180	shop_001	9924	1148	0.1157	2025-01-21	30days	2025-01-21
prod_1449	shop_003	2952	83	0.0281	2025-01-21	30days	2025-01-21
prod_1082	shop_003	6586	143	0.0217	2025-01-21	30days	2025-01-21
prod_1420	shop_003	7319	1916	0.2618	2025-01-21	30days	2025-01-21
prod_1069	shop_003	3277	274	0.0836	2025-01-21	30days	2025-01-21
prod_1095	shop_001	963	156	0.162	2025-01-21	30days	2025-01-21
prod_1281	shop_001	3993	376	0.0942	2025-01-21	30days	2025-01-21
prod_1324	shop_002	3457	371	0.1073	2025-01-21	30days	2025-01-21
prod_1358	shop_003	9244	845	0.0914	2025-01-21	30days	2025-01-21
prod_1270	shop_003	2442	352	0.1441	2025-01-21	30days	2025-01-21
prod_1476	shop_001	989	77	0.0779	2025-01-21	30days	2025-01-21
prod_1328	shop_002	7707	434	0.0563	2025-01-21	30days	2025-01-21
prod_1259	shop_003	823	14	0.017	2025-01-21	30days	2025-01-21
prod_1343	shop_001	5999	1095	0.1825	2025-01-21	30days	2025-01-21
prod_1359	shop_002	6673	282	0.0423	2025-01-21	30days	2025-01-21
prod_1403	shop_002	1576	30	0.019	2025-01-21	30days	2025-01-21
prod_1397	shop_001	6473	141	0.0218	2025-01-21	30days	2025-01-21
prod_1416	shop_003	4171	1176	0.2819	2025-01-21	30days	2025-01-21
prod_1014	shop_002	8318	26	0.0031	2025-01-21	30days	2025-01-21
prod_1121	shop_002	295	88	0.2983	2025-01-21	30days	2025-01-21
prod_1083	shop_001	9483	188	0.0198	2025-01-21	30days	2025-01-21
prod_1320	shop_001	754	200	0.2653	2025-01-21	30days	2025-01-21
prod_1452	shop_001	6701	1616	0.2412	2025-01-21	30days	2025-01-21
prod_1140	shop_003	7174	1153	0.1607	2025-01-21	30days	2025-01-21
prod_1345	shop_002	1448	55	0.038	2025-01-21	30days	2025-01-21
prod_1255	shop_002	7766	1268	0.1633	2025-01-21	30days	2025-01-21
prod_1435	shop_001	5161	1384	0.2682	2025-01-21	30days	2025-01-21
prod_1143	shop_001	4616	1304	0.2825	2025-01-21	30days	2025-01-21
prod_1340	shop_001	7984	1435	0.1797	2025-01-21	30days	2025-01-21
prod_1431	shop_002	3782	244	0.0645	2025-01-21	30days	2025-01-21
prod_1202	shop_001	970	79	0.0814	2025-01-21	30days	2025-01-21
prod_1325	shop_001	9104	2120	0.2329	2025-01-21	30days	2025-01-21
prod_1044	shop_003	5859	1171	0.1999	2025-01-21	30days	2025-01-21
prod_1443	shop_002	903	205	0.227	2025-01-21	30days	2025-01-21
prod_1116	shop_001	8901	1564	0.1757	2025-01-21	30days	2025-01-21
prod_1221	shop_002	4185	221	0.0528	2025-01-21	30days	2025-01-21
prod_1103	shop_002	1557	445	0.2858	2025-01-21	30days	2025-01-21
prod_1003	shop_002	438	88	0.2009	2025-01-21	30days	2025-01-21
prod_1290	shop_003	1865	332	0.178	2025-01-21	30days	2025-01-21
prod_1224	shop_002	6962	385	0.0553	2025-01-21	30days	2025-01-21
prod_1158	shop_003	2167	37	0.0171	2025-01-21	30days	2025-01-21
prod_1137	shop_001	1355	326	0.2406	2025-01-21	30days	2025-01-21
prod_1155	shop_002	9291	2193	0.236	2025-01-21	30days	2025-01-21
prod_1120	shop_002	2733	343	0.1255	2025-01-22	day	2025-01-22
prod_1045	shop_001	5652	429	0.0759	2025-01-22	day	2025-01-22
prod_1193	shop_003	6148	1502	0.2443	2025-01-22	day	2025-01-22
prod_1271	shop_002	499	123	0.2465	2025-01-22	day	2025-01-22
prod_1492	shop_001	7315	1846	0.2524	2025-01-22	day	2025-01-22
prod_1003	shop_003	1322	46	0.0348	2025-01-22	day	2025-01-22
prod_1185	shop_001	2131	345	0.1619	2025-01-22	day	2025-01-22
prod_1319	shop_003	371	59	0.159	2025-01-22	day	2025-01-22
prod_1024	shop_003	5574	1655	0.2969	2025-01-22	day	2025-01-22
prod_1103	shop_003	7733	884	0.1143	2025-01-22	day	2025-01-22
prod_1107	shop_002	1081	95	0.0879	2025-01-22	day	2025-01-22
prod_1282	shop_002	2651	80	0.0302	2025-01-22	day	2025-01-22
prod_1217	shop_003	5310	13	0.0024	2025-01-22	day	2025-01-22
prod_1078	shop_002	951	260	0.2734	2025-01-22	day	2025-01-22
prod_1063	shop_001	6185	1379	0.223	2025-01-22	day	2025-01-22
prod_1077	shop_003	8937	1813	0.2029	2025-01-22	day	2025-01-22
prod_1006	shop_001	4393	818	0.1862	2025-01-22	day	2025-01-22
prod_1053	shop_001	4068	124	0.0305	2025-01-22	day	2025-01-22
prod_1057	shop_001	3232	591	0.1829	2025-01-22	day	2025-01-22
prod_1427	shop_001	1642	346	0.2107	2025-01-22	day	2025-01-22
prod_1135	shop_003	6131	1469	0.2396	2025-01-22	day	2025-01-22
prod_1162	shop_003	9459	2524	0.2668	2025-01-22	day	2025-01-22
prod_1011	shop_003	4785	1130	0.2362	2025-01-22	day	2025-01-22
prod_1167	shop_001	1402	93	0.0663	2025-01-22	day	2025-01-22
prod_1354	shop_002	2712	801	0.2954	2025-01-22	day	2025-01-22
prod_1304	shop_003	9472	1833	0.1935	2025-01-22	day	2025-01-22
prod_1164	shop_001	2246	556	0.2476	2025-01-22	day	2025-01-22
prod_1428	shop_002	1187	80	0.0674	2025-01-22	day	2025-01-22
prod_1239	shop_001	7189	1009	0.1404	2025-01-22	day	2025-01-22
prod_1192	shop_001	5103	1248	0.2446	2025-01-22	day	2025-01-22
prod_1496	shop_003	8286	2193	0.2647	2025-01-22	day	2025-01-22
prod_1140	shop_003	5429	629	0.1159	2025-01-22	day	2025-01-22
prod_1328	shop_001	5512	1121	0.2034	2025-01-22	day	2025-01-22
prod_1267	shop_003	4516	697	0.1543	2025-01-22	day	2025-01-22
prod_1433	shop_003	2610	244	0.0935	2025-01-22	day	2025-01-22
prod_1474	shop_003	7000	1479	0.2113	2025-01-22	day	2025-01-22
prod_1112	shop_002	3569	241	0.0675	2025-01-22	day	2025-01-22
prod_1123	shop_001	9100	532	0.0585	2025-01-22	day	2025-01-22
prod_1363	shop_003	375	94	0.2507	2025-01-22	day	2025-01-22
prod_1254	shop_002	7836	2189	0.2794	2025-01-22	day	2025-01-22
prod_1173	shop_002	5914	476	0.0805	2025-01-22	day	2025-01-22
prod_1421	shop_003	9384	1524	0.1624	2025-01-22	day	2025-01-22
prod_1148	shop_003	1194	108	0.0905	2025-01-22	day	2025-01-22
prod_1060	shop_002	2177	519	0.2384	2025-01-22	day	2025-01-22
prod_1308	shop_002	9989	1565	0.1567	2025-01-22	day	2025-01-22
prod_1420	shop_002	8095	1033	0.1276	2025-01-22	day	2025-01-22
prod_1019	shop_001	559	44	0.0787	2025-01-22	day	2025-01-22
prod_1198	shop_003	7585	704	0.0928	2025-01-22	day	2025-01-22
prod_1232	shop_003	4595	432	0.094	2025-01-22	day	2025-01-22
prod_1086	shop_002	6956	1922	0.2763	2025-01-22	day	2025-01-22
prod_1351	shop_002	3093	830	0.2683	2025-01-22	week	2025-01-22
prod_1251	shop_003	645	173	0.2682	2025-01-22	week	2025-01-22
prod_1460	shop_002	7691	1104	0.1435	2025-01-22	week	2025-01-22
prod_1018	shop_002	3660	755	0.2063	2025-01-22	week	2025-01-22
prod_1376	shop_002	4659	1064	0.2284	2025-01-22	week	2025-01-22
prod_1229	shop_001	787	221	0.2808	2025-01-22	week	2025-01-22
prod_1045	shop_002	5310	955	0.1798	2025-01-22	week	2025-01-22
prod_1098	shop_003	2008	341	0.1698	2025-01-22	week	2025-01-22
prod_1096	shop_001	6541	1702	0.2602	2025-01-22	week	2025-01-22
prod_1411	shop_003	3909	479	0.1225	2025-01-22	week	2025-01-22
prod_1299	shop_002	323	55	0.1703	2025-01-22	week	2025-01-22
prod_1310	shop_002	1320	352	0.2667	2025-01-22	week	2025-01-22
prod_1056	shop_002	6355	258	0.0406	2025-01-22	week	2025-01-22
prod_1360	shop_002	6054	679	0.1122	2025-01-22	week	2025-01-22
prod_1283	shop_003	3582	217	0.0606	2025-01-22	week	2025-01-22
prod_1294	shop_002	7031	1826	0.2597	2025-01-22	week	2025-01-22
prod_1321	shop_001	7370	788	0.1069	2025-01-22	week	2025-01-22
prod_1160	shop_003	7721	2308	0.2989	2025-01-22	week	2025-01-22
prod_1457	shop_001	3040	292	0.0961	2025-01-22	week	2025-01-22
prod_1107	shop_003	2948	118	0.04	2025-01-22	week	2025-01-22
prod_1412	shop_001	9981	1604	0.1607	2025-01-22	week	2025-01-22
prod_1434	shop_001	3236	578	0.1786	2025-01-22	week	2025-01-22
prod_1233	shop_003	2921	711	0.2434	2025-01-22	week	2025-01-22
prod_1153	shop_003	4453	32	0.0072	2025-01-22	week	2025-01-22
prod_1322	shop_003	1010	46	0.0455	2025-01-22	week	2025-01-22
prod_1087	shop_001	4086	298	0.0729	2025-01-22	week	2025-01-22
prod_1145	shop_001	8987	2171	0.2416	2025-01-22	week	2025-01-22
prod_1015	shop_002	6511	271	0.0416	2025-01-22	week	2025-01-22
prod_1352	shop_002	9708	2872	0.2958	2025-01-22	week	2025-01-22
prod_1139	shop_001	9936	2390	0.2405	2025-01-22	week	2025-01-22
prod_1345	shop_002	9114	2369	0.2599	2025-01-22	week	2025-01-22
prod_1118	shop_001	4406	544	0.1235	2025-01-22	week	2025-01-22
prod_1130	shop_002	5192	379	0.073	2025-01-22	week	2025-01-22
prod_1470	shop_001	8554	430	0.0503	2025-01-22	week	2025-01-22
prod_1370	shop_002	6627	249	0.0376	2025-01-22	week	2025-01-22
prod_1127	shop_002	4549	704	0.1548	2025-01-22	week	2025-01-22
prod_1142	shop_002	5378	495	0.092	2025-01-22	week	2025-01-22
prod_1128	shop_003	9465	1913	0.2021	2025-01-22	week	2025-01-22
prod_1150	shop_002	6545	1051	0.1606	2025-01-22	week	2025-01-22
prod_1493	shop_002	1989	199	0.1001	2025-01-22	week	2025-01-22
prod_1262	shop_003	2274	213	0.0937	2025-01-22	week	2025-01-22
prod_1379	shop_003	1282	306	0.2387	2025-01-22	week	2025-01-22
prod_1143	shop_003	8790	217	0.0247	2025-01-22	week	2025-01-22
prod_1121	shop_003	6129	922	0.1504	2025-01-22	week	2025-01-22
prod_1292	shop_001	2030	497	0.2448	2025-01-22	week	2025-01-22
prod_1252	shop_002	1089	308	0.2828	2025-01-22	week	2025-01-22
prod_1343	shop_001	3265	228	0.0698	2025-01-22	week	2025-01-22
prod_1367	shop_003	2619	486	0.1856	2025-01-22	week	2025-01-22
prod_1350	shop_001	465	83	0.1785	2025-01-22	week	2025-01-22
prod_1296	shop_003	3241	322	0.0994	2025-01-22	week	2025-01-22
prod_1028	shop_001	3684	642	0.1743	2025-01-22	month	2025-01-22
prod_1250	shop_001	9832	2019	0.2053	2025-01-22	month	2025-01-22
prod_1430	shop_002	3759	379	0.1008	2025-01-22	month	2025-01-22
prod_1223	shop_001	7152	1524	0.2131	2025-01-22	month	2025-01-22
prod_1120	shop_001	8110	2316	0.2856	2025-01-22	month	2025-01-22
prod_1080	shop_003	5861	1578	0.2692	2025-01-22	month	2025-01-22
prod_1378	shop_001	6726	1986	0.2953	2025-01-22	month	2025-01-22
prod_1486	shop_002	7043	1960	0.2783	2025-01-22	month	2025-01-22
prod_1301	shop_002	4939	487	0.0986	2025-01-22	month	2025-01-22
prod_1329	shop_002	5922	1711	0.2889	2025-01-22	month	2025-01-22
prod_1083	shop_003	9421	1148	0.1219	2025-01-22	month	2025-01-22
prod_1476	shop_003	8671	948	0.1093	2025-01-22	month	2025-01-22
prod_1042	shop_003	8297	1086	0.1309	2025-01-22	month	2025-01-22
prod_1159	shop_001	3398	448	0.1318	2025-01-22	month	2025-01-22
prod_1209	shop_001	1499	37	0.0247	2025-01-22	month	2025-01-22
prod_1441	shop_003	2105	297	0.1411	2025-01-22	month	2025-01-22
prod_1421	shop_003	6693	1758	0.2627	2025-01-22	month	2025-01-22
prod_1242	shop_001	2003	247	0.1233	2025-01-22	month	2025-01-22
prod_1249	shop_002	6064	187	0.0308	2025-01-22	month	2025-01-22
prod_1013	shop_003	4136	536	0.1296	2025-01-22	month	2025-01-22
prod_1413	shop_003	1935	321	0.1659	2025-01-22	month	2025-01-22
prod_1256	shop_003	7424	1760	0.2371	2025-01-22	month	2025-01-22
prod_1454	shop_002	9274	259	0.0279	2025-01-22	month	2025-01-22
prod_1462	shop_003	5368	812	0.1513	2025-01-22	month	2025-01-22
prod_1384	shop_001	4731	337	0.0712	2025-01-22	month	2025-01-22
prod_1240	shop_001	3108	505	0.1625	2025-01-22	month	2025-01-22
prod_1172	shop_002	3642	727	0.1996	2025-01-22	month	2025-01-22
prod_1451	shop_003	6404	1897	0.2962	2025-01-22	month	2025-01-22
prod_1091	shop_001	9292	504	0.0542	2025-01-22	month	2025-01-22
prod_1100	shop_001	626	43	0.0687	2025-01-22	month	2025-01-22
prod_1012	shop_003	2866	742	0.2589	2025-01-22	month	2025-01-22
prod_1429	shop_001	7094	1424	0.2007	2025-01-22	month	2025-01-22
prod_1001	shop_001	9365	1334	0.1424	2025-01-22	month	2025-01-22
prod_1094	shop_001	5448	189	0.0347	2025-01-22	month	2025-01-22
prod_1288	shop_002	2971	709	0.2386	2025-01-22	month	2025-01-22
prod_1086	shop_003	574	140	0.2439	2025-01-22	month	2025-01-22
prod_1310	shop_001	7161	2114	0.2952	2025-01-22	month	2025-01-22
prod_1228	shop_001	476	141	0.2962	2025-01-22	month	2025-01-22
prod_1247	shop_001	6068	1572	0.2591	2025-01-22	month	2025-01-22
prod_1482	shop_001	204	42	0.2059	2025-01-22	month	2025-01-22
prod_1077	shop_001	6696	1217	0.1818	2025-01-22	month	2025-01-22
prod_1253	shop_003	7157	2118	0.2959	2025-01-22	month	2025-01-22
prod_1269	shop_002	4284	376	0.0878	2025-01-22	month	2025-01-22
prod_1354	shop_002	9881	2486	0.2516	2025-01-22	month	2025-01-22
prod_1439	shop_001	3611	940	0.2603	2025-01-22	month	2025-01-22
prod_1068	shop_001	2501	562	0.2247	2025-01-22	month	2025-01-22
prod_1056	shop_003	8726	1279	0.1466	2025-01-22	month	2025-01-22
prod_1319	shop_003	6288	783	0.1245	2025-01-22	month	2025-01-22
prod_1455	shop_003	982	52	0.053	2025-01-22	month	2025-01-22
prod_1104	shop_003	5447	499	0.0916	2025-01-22	month	2025-01-22
prod_1194	shop_003	550	24	0.0436	2025-01-22	7days	2025-01-22
prod_1125	shop_003	4984	1401	0.2811	2025-01-22	7days	2025-01-22
prod_1419	shop_003	4077	1117	0.274	2025-01-22	7days	2025-01-22
prod_1231	shop_002	6932	1505	0.2171	2025-01-22	7days	2025-01-22
prod_1093	shop_001	3817	829	0.2172	2025-01-22	7days	2025-01-22
prod_1307	shop_002	3028	400	0.1321	2025-01-22	7days	2025-01-22
prod_1321	shop_001	8781	1610	0.1834	2025-01-22	7days	2025-01-22
prod_1059	shop_003	9910	118	0.0119	2025-01-22	7days	2025-01-22
prod_1291	shop_002	2238	195	0.0871	2025-01-22	7days	2025-01-22
prod_1388	shop_002	6553	463	0.0707	2025-01-22	7days	2025-01-22
prod_1449	shop_001	7702	202	0.0262	2025-01-22	7days	2025-01-22
prod_1133	shop_003	5615	856	0.1524	2025-01-22	7days	2025-01-22
prod_1439	shop_001	6790	1662	0.2448	2025-01-22	7days	2025-01-22
prod_1435	shop_001	4994	653	0.1308	2025-01-22	7days	2025-01-22
prod_1315	shop_001	1725	153	0.0887	2025-01-22	7days	2025-01-22
prod_1407	shop_003	2019	5	0.0025	2025-01-22	7days	2025-01-22
prod_1314	shop_001	518	124	0.2394	2025-01-22	7days	2025-01-22
prod_1117	shop_003	8054	1081	0.1342	2025-01-22	7days	2025-01-22
prod_1275	shop_002	8160	1265	0.155	2025-01-22	7days	2025-01-22
prod_1244	shop_001	8578	597	0.0696	2025-01-22	7days	2025-01-22
prod_1308	shop_003	2013	418	0.2077	2025-01-22	7days	2025-01-22
prod_1286	shop_003	3179	60	0.0189	2025-01-22	7days	2025-01-22
prod_1418	shop_001	9002	2625	0.2916	2025-01-22	7days	2025-01-22
prod_1144	shop_002	1063	122	0.1148	2025-01-22	7days	2025-01-22
prod_1363	shop_003	7106	1147	0.1614	2025-01-22	7days	2025-01-22
prod_1490	shop_002	3550	342	0.0963	2025-01-22	7days	2025-01-22
prod_1280	shop_003	6322	551	0.0872	2025-01-22	7days	2025-01-22
prod_1486	shop_003	1744	34	0.0195	2025-01-22	7days	2025-01-22
prod_1409	shop_003	6446	1627	0.2524	2025-01-22	7days	2025-01-22
prod_1216	shop_002	2681	739	0.2756	2025-01-22	7days	2025-01-22
prod_1306	shop_002	1279	247	0.1931	2025-01-22	7days	2025-01-22
prod_1064	shop_001	4803	666	0.1387	2025-01-22	7days	2025-01-22
prod_1200	shop_002	959	100	0.1043	2025-01-22	7days	2025-01-22
prod_1223	shop_001	4117	1125	0.2733	2025-01-22	7days	2025-01-22
prod_1212	shop_002	1552	448	0.2887	2025-01-22	7days	2025-01-22
prod_1451	shop_002	8976	1305	0.1454	2025-01-22	7days	2025-01-22
prod_1405	shop_001	3507	240	0.0684	2025-01-22	7days	2025-01-22
prod_1228	shop_001	2115	547	0.2586	2025-01-22	7days	2025-01-22
prod_1135	shop_003	4021	273	0.0679	2025-01-22	7days	2025-01-22
prod_1036	shop_003	3885	685	0.1763	2025-01-22	7days	2025-01-22
prod_1208	shop_001	6181	1776	0.2873	2025-01-22	7days	2025-01-22
prod_1292	shop_003	6451	967	0.1499	2025-01-22	7days	2025-01-22
prod_1387	shop_001	5551	235	0.0423	2025-01-22	7days	2025-01-22
prod_1364	shop_002	3183	208	0.0653	2025-01-22	7days	2025-01-22
prod_1338	shop_001	9500	1734	0.1825	2025-01-22	7days	2025-01-22
prod_1060	shop_002	6118	680	0.1111	2025-01-22	7days	2025-01-22
prod_1227	shop_001	754	38	0.0504	2025-01-22	7days	2025-01-22
prod_1421	shop_002	3941	841	0.2134	2025-01-22	7days	2025-01-22
prod_1361	shop_003	5492	110	0.02	2025-01-22	7days	2025-01-22
